Timestamp,Equipment_ID,Driver_ID,Equipment_Type,Fuel_Level (L),Fuel_Consumed (L/hr),Fuel_Tank_Capacity (L),Idle_Time (min),Load (%),RPM,Speed (km/h),Distance_Travelled (km),Fuel_Price (₹),Temperature (°C),Engine_Temperature (°C),Oil_Pressure (psi),Throttle_Position (%),Gear_Position,Driving_Mode,Battery_Voltage (V),Sensor_Fault_Code,Fuel_Efficiency (km/L),Emission_Rate (g/km),Maintenance_Status,Time_Since_Last_Service (hrs),Average_Load_Last_3hr (%),Operational_Status,Refuel_Event,Event_Notes,Location,Hour,Day,Weekday,Is_Weekend,Is_WorkHours,Fuel_Level_Pct,Is_Low_Fuel,Is_Idle,Is_Active,Consumption_Per_Load,Engine_Ambient_Temp_Diff,Maintenance_Due_Soon,Prev_Fuel_Level,Prev_Load,Prev_RPM,Fuel_Level_Change,Avg_Consumption_6h,Avg_Load_6h,Avg_Speed_6h,Avg_Consumption_12h,Avg_Load_12h,Avg_Speed_12h,Avg_Consumption_24h,Avg_Load_24h,Avg_Speed_24h,Has_Sensor_Fault,Engine_Overheating,Oil_Pressure_Warning,Equipment_Type_Excavator,Equipment_Type_Forklift,Equipment_Type_Generator,Equipment_Type_Truck,Gear_Position_1,Gear_Position_2,Gear_Position_N,Driving_Mode_Eco,Driving_Mode_N/A,Driving_Mode_Normal,Driving_Mode_Power,Operational_Status_Running,Operational_Status_Stopped,Maintenance_Status_Needs Service,Maintenance_Status_Normal,Maintenance_Status_Service Due Soon
2024-01-14 20:00:00,Truck_001,D039,Truck,164.5511860358271,0.0,250.0,0.0,0.0,0.0,0.0,0.0,99.45630229043188,-2.6895326032636646,7.8506566730901035,15.27267360588073,0.0,N,N/A,12.010784417109067,0,0.0,0.0,Needs Service,542.4562333809964,0.0,Stopped,No,Maintenance needed,Site_1,20,14,6,1,0,65.82047441433085,0,0,0,0.0,10.540189276353768,1,164.5511860358271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715814927925646,0.6265231877596702,0.9215074466363823,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-14 21:00:00,Truck_001,D039,Truck,164.5511860358271,0.0,250.0,0.0,0.0,0.0,0.0,0.0,98.93492208108759,-2.4227281349016287,3.0198797545924396,11.285040865863534,0.0,N,N/A,12.045981958283997,0,0.0,0.0,Needs Service,542.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,21,14,6,1,0,65.82047441433085,0,0,0,0.0,5.442607889494068,1,164.5511860358271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715814927925646,0.6265231877596702,0.9215074466363823,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-14 22:00:00,Truck_001,D039,Truck,164.5511860358271,0.0,250.0,0.0,0.0,0.0,0.0,0.0,97.19815471830626,-7.412361494360038,3.8453261989257577,13.13405939993316,0.0,N,N/A,11.572255206734049,0,0.0,0.0,Needs Service,542.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,22,14,6,1,0,65.82047441433085,0,0,0,0.0,11.257687693285796,1,164.5511860358271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517756650149794,0.5084509279644793,0.6051784391340794,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-14 23:00:00,Truck_001,D039,Truck,164.5511860358271,0.0,250.0,0.0,0.0,0.0,0.0,0.0,107.96955823012706,-2.5716457102990775,9.929008429022065,11.36264125973973,0.0,N,N/A,11.628394589537992,0,0.0,0.0,Needs Service,542.4562333809964,0.0,Stopped,No,Maintenance needed,Site_1,23,14,6,1,0,65.82047441433085,0,0,0,0.0,12.500654139321142,1,164.5511860358271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181227608417291,0.15632949018854378,0.263181784260402,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 00:00:00,Truck_001,D039,Truck,159.24097388689015,5.3102121489369685,250.0,0.0,9.415582294416298,1522.2893971626734,3.4064502997884354,3.4064502997884354,92.84673237664715,-9.924147034351478,62.90052765397341,41.88311645888326,8.610195538483824,1,Normal,12.319038637889781,0,0.6414904347033216,94.84974418910508,Needs Service,543.4562333809964,8.577079306353069,Running,No,Maintenance needed,Site_1,0,15,0,0,0,63.69638955475606,0,0,1,0.563981279425073,72.82467468832489,1,164.5511860358271,0.0,0.0,-5.310212148936955,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.4393816003807694,0.5486454191225562,0.40511721341825346,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
2024-01-15 01:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,102.24660573157726,1.9500470730589647,16.263783728315943,13.525272213505751,0.0,N,N/A,11.961360814510945,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,1,15,0,0,0,63.69638955475606,0,0,0,0.0,14.313736655256978,1,159.24097388689015,9.415582294416298,1522.2893971626734,0.0,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 02:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,93.29255321953018,6.215481478345673,18.0507329923106,13.624245988337817,0.0,N,N/A,11.72708161040163,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,2,15,0,0,0,63.69638955475606,0,0,0,0.0,11.835251513964927,1,159.24097388689015,0.0,0.0,0.0,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 03:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,101.99300669079042,2.3052822749917468,7.590186448919864,10.251505505294,0.0,N,N/A,11.545708110528526,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,3,15,0,0,0,63.69638955475606,0,0,0,0.0,5.284904173928117,1,159.24097388689015,0.0,0.0,0.0,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 04:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,108.65182943286935,4.228786608984741,122.55620607195868,18.137229424085355,0.0,N,N/A,12.216941158573,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Engine overheating detected,Site_5,4,15,0,0,0,63.69638955475606,0,0,0,0.0,118.32741946297395,1,159.24097388689015,0.0,0.0,0.0,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 05:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,95.10253954192257,-8.926253028507515,3.1792939373877243,19.30385752089306,0.0,N,N/A,12.382650696715965,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_5,5,15,0,0,0,63.69638955475606,0,0,0,0.0,12.10554696589524,1,159.24097388689015,0.0,0.0,0.0,0.8850353581561614,1.5692637157360494,0.5677417166314059,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 06:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,92.35049801471503,9.55261273954983,16.748518001406822,11.27563577078612,0.0,N,N/A,12.403022321227684,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_1,6,15,0,0,0,63.69638955475606,0,0,0,0.0,7.195905261856993,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 07:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,92.35318779655701,-5.417764504113243,5.603054990126222,12.640386637803005,0.0,N,N/A,11.540957234273694,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_1,7,15,0,0,0,63.69638955475606,0,0,0,0.0,11.020819494239465,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 08:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,107.17005334740423,8.836017679926538,21.214067238170422,19.031276816529065,0.0,N,N/A,11.71834330109921,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,8,15,0,0,0,63.69638955475606,0,0,0,0.0,12.378049558243884,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 09:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,109.33958268899929,-0.8191481205822839,6.392652574083724,13.849959329599894,0.0,N,N/A,12.35962830482436,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,9,15,0,0,1,63.69638955475606,0,0,0,0.0,7.211800694666008,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 10:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,92.54118176116381,4.340972474105625,10.961514870323754,19.92470141869964,0.0,N,N/A,12.352499910851233,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,10,15,0,0,1,63.69638955475606,0,0,0,0.0,6.620542396218129,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 11:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,98.80727889145363,8.558625759560858,22.145799568403632,15.0344530802472,0.0,N,N/A,12.36521168022146,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,11,15,0,0,1,63.69638955475606,0,0,0,0.0,13.587173808842774,1,159.24097388689015,0.0,0.0,0.0,0.0,0.0,0.0,0.4425176790780807,0.7846318578680248,0.28387085831570297,0.22125883953904035,0.3923159289340124,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 12:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,100.79414210626024,0.0,0.0,0.0,98.61777343897822,4.166298328406224,11.321235610513751,12.05990472417782,0.0,N,N/A,12.350487522863547,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Excessive load detected,Site_3,12,15,0,0,1,63.69638955475606,0,0,0,0.0,7.154937282107527,1,159.24097388689015,0.0,0.0,0.0,0.0,16.799023684376706,0.0,0.0,8.399511842188353,0.0,0.22125883953904035,4.592071850028189,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 13:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,91.8900145861065,5.209803139669297,19.21114262012126,14.008866821239359,0.0,N,N/A,12.466622340657507,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,13,15,0,0,1,63.69638955475606,0,0,0,0.0,14.001339480451964,1,159.24097388689015,100.79414210626024,0.0,0.0,0.0,16.799023684376706,0.0,0.0,8.399511842188353,0.0,0.22125883953904035,4.592071850028189,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 14:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,92.24930285909574,3.0686366430142282,10.714875611206564,19.984812761847056,0.0,N,N/A,12.021051122332905,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_5,14,15,0,0,1,63.69638955475606,0,0,0,0.0,7.6462389681923355,1,159.24097388689015,0.0,0.0,0.0,0.0,16.799023684376706,0.0,0.0,8.399511842188353,0.0,0.22125883953904035,4.592071850028189,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 15:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,104.9872295908688,-3.814262005471152,9.787873831483077,14.32997005816431,0.0,N,N/A,11.59807799126223,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,15,15,0,0,1,63.69638955475606,0,0,0,0.0,13.60213583695423,1,159.24097388689015,0.0,0.0,0.0,0.0,16.799023684376706,0.0,0.0,8.399511842188353,0.0,0.22125883953904035,4.592071850028189,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 16:00:00,Truck_001,D039,Truck,159.24097388689015,0.0,250.0,0.0,0.0,0.0,0.0,0.0,108.9938100470643,3.6441867185157903,13.382583851653237,17.075206340773185,0.0,N,N/A,11.806929719143444,0,0.0,0.0,Needs Service,543.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,16,15,0,0,1,63.69638955475606,0,0,0,0.0,9.738397133137447,1,159.24097388689015,0.0,0.0,0.0,0.0,16.799023684376706,0.0,0.0,8.399511842188353,0.0,0.22125883953904035,4.592071850028189,0.14193542915785148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 17:00:00,Truck_001,D039,Truck,153.7014414274471,5.53953245944306,250.0,0.0,8.531352475987635,1505.9913998064756,7.200377487515734,7.200377487515734,91.4650299582876,1.5876840575952507,74.14708980039154,41.70627049519753,7.705548177226587,1,Power,12.42571632833354,0,1.2998168239345698,94.50424739516285,Needs Service,544.4562333809964,8.779499305563041,Running,No,Maintenance needed,Site_3,17,15,0,0,0,61.48057657097884,0,0,1,0.6493146866261406,72.55940574279629,1,159.24097388689015,0.0,0.0,-5.539532459443052,0.9232554099071767,18.22091576370798,1.2000629145859556,0.46162770495358835,9.11045788185399,0.6000314572929778,0.4520726920158345,4.947544869861007,0.4419511578043404,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
2024-01-15 18:00:00,Truck_001,D039,Truck,153.7014414274471,0.0,250.0,0.0,0.0,0.0,0.0,0.0,99.77722293134765,1.4761657647349722,8.449501427323156,11.044012845201326,0.0,N,N/A,12.26306237916032,0,0.0,0.0,Needs Service,544.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,18,15,0,0,0,61.48057657097884,0,0,0,0.0,6.973335662588184,1,153.7014414274471,8.531352475987635,1505.9913998064756,0.0,0.9232554099071767,1.4218920793312726,1.2000629145859556,0.46162770495358835,9.11045788185399,0.6000314572929778,0.4520726920158345,4.947544869861007,0.4419511578043404,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 19:00:00,Truck_001,D039,Truck,153.7014414274471,0.0,250.0,0.0,0.0,0.0,0.0,0.0,96.17196814556402,0.39333499854369336,10.155744438831345,13.661072371002735,0.0,N,N/A,11.709599713689686,0,0.0,0.0,Needs Service,544.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,19,15,0,0,0,61.48057657097884,0,0,0,0.0,9.762409440287652,1,153.7014414274471,0.0,0.0,0.0,0.9232554099071767,1.4218920793312726,1.2000629145859556,0.46162770495358835,9.11045788185399,0.6000314572929778,0.4520726920158345,4.947544869861007,0.4419511578043404,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 20:00:00,Truck_001,D039,Truck,153.7014414274471,0.0,250.0,0.0,0.0,0.0,0.0,0.0,105.98894704845252,9.96839517289628,15.698132647280007,13.460460023586364,0.0,N,N/A,12.274429766938281,0,0.0,0.0,Needs Service,544.4562333809964,0.0,Stopped,No,Maintenance needed,Site_1,20,15,0,0,0,61.48057657097884,0,0,0,0.0,5.729737474383727,1,153.7014414274471,0.0,0.0,0.0,0.9232554099071767,1.4218920793312726,1.2000629145859556,0.46162770495358835,9.11045788185399,0.6000314572929778,0.4520726920158345,4.947544869861007,0.4419511578043404,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 21:00:00,Truck_001,D039,Truck,153.7014414274471,0.0,250.0,0.0,0.0,0.0,0.0,0.0,107.3177306395126,5.732457114963061,19.282110267360135,11.919886112249195,0.0,N,N/A,12.107805614225061,0,0.0,0.0,Needs Service,544.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,21,15,0,0,0,61.48057657097884,0,0,0,0.0,13.549653152397074,1,153.7014414274471,0.0,0.0,0.0,0.9232554099071767,1.4218920793312726,1.2000629145859556,0.46162770495358835,9.11045788185399,0.6000314572929778,0.4520726920158345,4.947544869861007,0.4419511578043404,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-15 22:00:00,Truck_001,D039,Truck,148.71700884712462,4.984432580322481,250.0,0.0,3.15621391473322,1406.9176157802817,3.083924361124083,3.083924361124083,109.43640176223431,-7.87475506450053,63.07210910991943,40.63124278294664,2.7759654441922508,1,Normal,11.807948250514938,0,0.6187112196679688,92.40400931089562,Needs Service,545.4562333809964,2.7565471933134713,Running,No,Maintenance needed,Site_3,22,15,0,0,0,59.48680353884984,0,0,1,1.5792442194919452,70.94686417441996,1,153.7014414274471,0.0,0.0,-4.984432580322476,1.7539941732942568,1.9479277317868091,1.7140503081066363,0.8769970866471284,9.373475708081758,0.8570251540533181,0.6597573828626045,5.079053782974891,0.5704480061845105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
2024-01-15 23:00:00,Truck_001,D039,Truck,148.71700884712462,0.0,250.0,0.0,0.0,0.0,0.0,0.0,108.67538264162442,-6.874322778263586,-1.1284651772804652,13.146727042391309,0.0,N,N/A,12.10370887825464,0,0.0,0.0,Needs Service,545.4562333809964,0.0,Stopped,No,Low oil pressure warning,Site_5,23,15,0,0,0,59.48680353884984,0,0,0,0.0,5.745857600983121,1,148.71700884712462,3.15621391473322,1406.9176157802817,0.0,0.8307387633870801,0.5260356524555366,0.5139873935206806,0.8769970866471284,9.373475708081758,0.8570251540533181,0.6597573828626045,5.079053782974891,0.5704480061845105,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 00:00:00,Truck_001,D039,Truck,148.71700884712462,0.0,250.0,0.0,0.0,0.0,0.0,0.0,109.6248185494149,8.148615333931765,15.649508198510619,14.602692850234787,0.0,N,N/A,12.105600096423538,0,0.0,0.0,Needs Service,545.4562333809964,0.0,Stopped,No,Maintenance needed,Site_5,0,16,1,0,0,59.48680353884984,0,0,0,0.0,7.500892864578853,1,148.71700884712462,0.0,0.0,0.0,0.8307387633870801,0.5260356524555366,0.5139873935206806,0.8769970866471284,0.9739638658934046,0.8570251540533181,0.43849854332356414,4.686737854040879,0.42851257702665907,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 01:00:00,Truck_001,D039,Truck,148.71700884712462,0.0,250.0,0.0,0.0,0.0,0.0,0.0,93.63014474180464,0.6063115092337945,14.827686723300987,13.814203325971167,0.0,N,N/A,12.11309687747513,0,0.0,0.0,Needs Service,545.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,1,16,1,0,0,59.48680353884984,0,0,0,0.0,14.221375214067193,1,148.71700884712462,0.0,0.0,0.0,0.8307387633870801,0.5260356524555366,0.5139873935206806,0.8769970866471284,0.9739638658934046,0.8570251540533181,0.43849854332356414,4.686737854040879,0.42851257702665907,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 02:00:00,Truck_001,D039,Truck,143.54073641141957,5.176272435705033,250.0,0.0,8.411364487938808,1503.779798397839,2.2177315854173303,2.2177315854173303,97.73907833808866,5.233508973370725,77.75691831975237,41.682272897587765,8.441366852661462,1,Eco,11.958069228985938,0,0.42844182043429574,94.45736426102911,Needs Service,546.4562333809964,6.921324399830207,Running,No,Maintenance needed,Site_2,2,16,1,0,0,57.41629456456783,0,0,1,0.6153903380512608,72.52340934638164,1,148.71700884712462,0.0,0.0,-5.1762724357050445,1.6934508360045857,1.9279297337786714,0.8836093244235689,1.3083531229558811,1.674910906554972,1.0418361195047623,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2024-01-16 03:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,102.36125010184486,9.618315720294643,23.576367093877526,19.111715209712983,0.0,N,N/A,12.120449885608098,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,3,16,1,0,0,57.41629456456783,0,0,0,0.0,13.958051373582883,1,143.54073641141957,8.411364487938808,1503.779798397839,0.0,1.6934508360045857,1.9279297337786714,0.8836093244235689,1.3083531229558811,1.674910906554972,1.0418361195047623,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 04:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,103.51854734109901,7.528873903884389,17.197924925751856,11.185449891957008,0.0,N,N/A,12.181290517267904,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_5,4,16,1,0,0,57.41629456456783,0,0,0,0.0,9.669051021867467,1,143.54073641141957,0.0,0.0,0.0,0.8627120726175055,1.4018940813231346,0.36962193090288836,1.3083531229558811,1.674910906554972,1.0418361195047623,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 05:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,101.03649358270465,6.167489466501365,18.46906395274904,18.50047651035404,0.0,N,N/A,11.504602356382879,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,5,16,1,0,0,57.41629456456783,0,0,0,0.0,12.301574486247674,1,143.54073641141957,0.0,0.0,0.0,0.8627120726175055,1.4018940813231346,0.36962193090288836,0.8467254180022928,0.9639648668893357,0.44180466221178444,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 06:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,108.83527865212693,2.8170190284650243,13.319989203917627,17.54324727228556,0.0,N,N/A,11.534933395146558,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,6,16,1,0,0,57.41629456456783,0,0,0,0.0,10.502970175452603,1,143.54073641141957,0.0,0.0,0.0,0.8627120726175055,1.4018940813231346,0.36962193090288836,0.8467254180022928,0.9639648668893357,0.44180466221178444,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 07:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,109.85718754759338,9.72620173815288,19.514695614460518,18.29953326417939,0.0,N,N/A,12.420432484377864,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_2,7,16,1,0,0,57.41629456456783,0,0,0,0.0,9.788493876307637,1,143.54073641141957,0.0,0.0,0.0,0.8627120726175055,1.4018940813231346,0.36962193090288836,0.8467254180022928,0.9639648668893357,0.44180466221178444,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 08:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,105.30430180944572,-4.569161998673071,5.392680229133106,11.68216223885706,0.0,N,N/A,11.70076456032977,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,8,16,1,0,0,57.41629456456783,0,0,0,0.0,9.961842227806176,1,143.54073641141957,0.0,0.0,0.0,0.0,0.0,0.0,0.8467254180022928,0.9639648668893357,0.44180466221178444,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 09:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,101.6673492838462,-2.1258381294495976,11.592937738854191,12.638377751063695,0.0,N,N/A,11.834778744863291,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_4,9,16,1,0,1,57.41629456456783,0,0,0,0.0,13.718775868303789,1,143.54073641141957,0.0,0.0,0.0,0.0,0.0,0.0,0.8467254180022928,0.9639648668893357,0.44180466221178444,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2024-01-16 10:00:00,Truck_001,D039,Truck,143.54073641141957,0.0,250.0,0.0,0.0,0.0,0.0,0.0,107.27068741913382,-1.147625633391506,4.635442036243795,13.535832229402608,0.0,N,N/A,12.128357140788053,0,0.0,0.0,Needs Service,546.4562333809964,0.0,Stopped,No,Maintenance needed,Site_3,10,16,1,0,1,57.41629456456783,0,0,0,0.0,5.783067669635301,1,143.54073641141957,0.0,0.0,0.0,0.0,0.0,0.0,0.43135603630875274,0.7009470406615673,0.18481096545144418,0.6541765614779406,5.037211374371663,0.5209180597523811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
